timestamp,Asset_ID,Count,Open,High,Low,Close,Volume,VWAP,Target
1623542880,2,319.0,579.0620000000001,579.23,577.5,578.344,346.8754767860018,578.5126237634961,-0.005145139261077736
1623542880,0,249.0,342.7340000000001,342.78,342.15,342.6090000000001,499.15557289,342.57499529332495,-0.0037095679710469343
1623542880,1,1502.0,35495.661428571424,35505.07,35422.25,35472.49857142857,62.65513344496587,35466.937442901486,0.0015500558050467535
1623542880,4,451.0,0.31085775,0.3112,0.3103,0.3106835,906554.4858917654,0.3106258342397187,0.0015790382528196086
1623542880,5,240.0,4.819160000000001,4.8210000000000015,4.8076,4.815479999999999,11811.89541255817,4.81556593251056,9.38666265354049e-05
1623542880,7,242.0,54.87213333333333,54.9,54.771,54.82146666666667,2737.088929310049,54.80864552210122,-0.004836290103990084
1623542880,6,1248.0,2363.127365134285,2364.15,2358.55,2361.428571428572,531.1354984364722,2361.184024809655,0.0018528385265341209
1623542880,8,34.0,0.991,1.0074,0.9741,0.99075,5465.992899999998,0.9907491592296612,-0.013655479217380126
1623542880,9,305.0,161.56542857142858,161.72,161.33,161.49928571428572,620.6160432373439,161.4889304575428,0.0003046086518396617
1623542880,10,45.0,2924.764550000001,2927.3731,2920.12,2924.42205,1.5409627671825568,2924.260024669649,-0.002024114841585156
1623542880,13,209.0,0.0679286,0.067972,0.06786,0.06791060000000002,1686724.2686645484,0.06790124532747485,-0.0019020499462863993
1623542880,12,118.0,0.3262854,0.326447,0.32585,0.32614600000000005,74827.15906168999,0.32621143774993017,-0.005877425149922675
1623542880,11,19.0,242.046,242.32,241.69,242.03000000000003,11.360114218924394,242.03389643960256,-0.00018445434253789965
1623542940,3,571.0,1.4704473999999998,1.472258,1.468596,1.4693812,194980.24383274,1.4707036056890073,6.261169786005898e-05
1623542940,2,83.0,578.63,578.87,578.22,578.41,63.93964718402786,578.6422541798163,-0.002978053715649409
1623542940,0,269.0,342.781,342.996,342.32,342.6275,931.29839155,342.7565689480225,-0.0025399002129956605
1623542940,1,1159.0,35475.99333333333,35524.19,35469.02,35493.668198720006,49.80126544073143,35495.72246404114,0.0012479885240696614
1623542940,4,342.0,0.31066900000000003,0.3112,0.31055,0.31085300000000005,517273.9437228511,0.3108093901425863,0.0013780681488749817
1623542940,5,209.0,4.815900000000001,4.8210000000000015,4.8121,4.815875,11273.702714642304,4.817177764207461,-0.0005563392587988455
1623542940,7,163.0,54.82296666666667,54.9144,54.782,54.8204,1277.3188478290435,54.85342262931111,-0.004945546396874181
1623542940,6,841.0,2361.31,2365.34,2360.43,2363.5950000000007,392.17930168127333,2362.827908310921,0.001362815836604984
1623542940,8,12.0,1.0074,1.0084,1.0072,1.0074,888.31,1.0075278315002647,0.0010698785454628596
1623542940,9,186.0,161.569,161.72,161.47,161.54566666666668,197.75661747000004,161.58591180155227,0.00025416446288111893
1623542940,10,8.0,2924.356666666666,2926.88,2924.0,2925.653333333333,1.0142700000000002,2924.573024289433,0.00015669639199455965
1623542940,13,106.0,0.06794933333333332,0.068001,0.06792999999999999,0.067953,751318.9955681695,0.06796530918340042,0.00012514354700976504
1623542940,12,109.0,0.326226,0.326369,0.32594,0.32605375000000003,99577.0866,0.32612966639647284,-0.006347139203822528
1623542940,11,10.0,242.14,242.15,241.91,242.03,3.01803,242.10245761587242,-0.00015375545724644968
1623543000,3,584.0,1.46898,1.472609,1.4677,1.4708091666666665,266826.59660435,1.4698614572609034,0.000804246547444864
1623543000,2,146.0,578.105,578.47,577.57,578.2299999999998,95.81600469711918,578.0763916625273,-0.002680909538748999
1623543000,0,271.0,342.293,342.82,341.93,342.73,591.7728999999998,342.2585014929893,-0.0008699510725503901
1623543000,1,1161.0,35489.23353720714,35521.24,35450.0,35500.74285714286,38.21844867003762,35484.02729393392,0.0017577533519119862
1623543000,4,345.0,0.31083375,0.3111,0.3105,0.310843,482203.3942835771,0.31069309618451296,0.0004310682796292083
1623543000,5,190.0,4.81226,4.817,4.8084,4.81382,14389.185225367872,4.81304106388682,-0.00044068341275322947
1623543000,7,166.0,54.79968,54.864,54.728,54.809380000000004,1051.0240057517233,54.791395626454076,-0.006812000260835051
1623543000,6,974.0,2362.6771428571437,2364.93,2360.04,2364.2657142857142,510.86859847000005,2362.5929821338204,0.001330584627666975
1623543000,8,27.0,0.9913,1.0073,0.9747,0.9912,6677.74,0.991110812617458,0.0015517683862252963
1623543000,9,271.0,161.51233333333334,161.61,161.26,161.54683333333338,745.2572231478126,161.4456392595881,-4.0716753918893346e-05
1623543000,10,12.0,2925.813866666667,2928.5116,2922.96,2925.1896666666667,0.23835200000000006,2925.4021267666167,-0.00019957974578810322
1623543000,13,173.0,0.06792425,0.067963,0.067851,0.067922,1332152.40281066,0.06789970165562409,0.0004770318021196651
1623543000,12,290.0,0.326046,0.32623,0.3255,0.3261052857142857,295709.67255918,0.32593585521750823,-0.0050748110027958706
1623543000,11,11.0,241.735,242.0,241.69,241.88,12.558330000000002,241.7397155274204,-0.001224372200701597
1623543060,3,1017.0,1.4712060000000002,1.472063,1.4680000000000002,1.4696745,284771.05710585427,1.4705100442024115,-0.0005410097201342424
1623543060,2,83.0,578.3824999999998,578.81,578.17,578.5350000000002,43.25920656,578.5619411155163,-0.0004880203986749043
1623543060,0,204.0,342.673,342.98,342.366,342.548,651.7409000000002,342.6463694352863,-0.0005959553909860027
1623543060,1,1279.0,35506.06,35518.9,35473.3,35483.942857142865,35.87161767844036,35496.134928396335,0.0008339969530805605
1623543060,4,244.0,0.310874,0.3111,0.31067,0.31086759999999997,431593.70720307005,0.31087748128505915,-8.480715302974128e-05
1623543060,5,157.0,4.8148,4.8171,4.8100000000000005,4.81185,9807.083623354813,4.813322604660208,0.00029403728542744175
1623543060,7,332.0,54.8266,54.942,54.76300000000001,54.8409,332.3906525000001,54.832728448536464,-0.004585919461821671
1623543060,6,958.0,2364.3485714285707,2366.75243086,2362.78,2363.944285714286,515.7335892861666,2364.446407702693,0.0013247426213761507
1623543060,8,43.0,0.99175,1.0079,0.9751,0.99045,7394.376732554805,0.9917027503975886,0.0037988489780933915
1623543060,9,196.0,161.63666666666668,161.77,161.49,161.565,333.1171684100001,161.63175010530398,-0.0007869402383476822
1623543060,10,21.0,2926.8816,2928.63,2923.28,2926.482666666667,1.865264,2926.8225862390505,0.0012055105377444253
1623543060,13,121.0,0.06793133333333333,0.067973,0.06791,0.06792000000000001,1013604.8739999998,0.06793509516959312,0.0006226729562530675
1623543060,12,147.0,0.3260058333333334,0.32621500000000003,0.32550100000000004,0.3256465,74845.70772138999,0.3258550832007389,-0.0034377768065041617
1623543060,11,10.0,242.055,242.12,242.05,242.085,11.40205,242.07188788129955,0.00036757536620948166
1623543120,3,643.0,1.4693709999999998,1.470488,1.4666,1.4694284,287860.4644608367,1.4685187268742783,0.002179123947725557
1623543120,2,287.0,578.03,578.35,576.77,577.1616666666666,206.4183671002608,577.4735586900655,0.0018936980970363226
1623543120,0,254.0,342.63,342.77,342.1,342.3075,734.8773283699996,342.47318788846326,0.0012329336792968881
1623543120,1,1873.0,35483.29857142857,35501.0,35442.57,35466.00142857143,53.071570208371675,35467.05071957465,0.00023177223484529912
1623543120,4,303.0,0.31081125,0.311,0.31040999999999996,0.3106015,1077476.107055094,0.3106529470023656,-0.0011613446781857148
1623543120,5,345.0,4.811020000000001,4.814,4.802,4.8069999999999995,32905.48158624952,4.806817132759736,0.00010454210888456695
1623543120,7,533.0,54.74305,54.8092,54.573,54.62448333333334,3995.201534644341,54.6685856782459,-0.006164031268783427
1623543120,6,786.0,2363.569444017143,2364.68,2360.4,2361.8014285714285,497.9948863321897,2362.128400297944,0.0016467072848329728
1623543120,8,64.0,0.99035,1.0056,0.9715,0.9878,18523.15711305153,0.9879882256734216,0.002567390203965547
1623543120,9,239.0,161.50871428571423,161.56,161.34,161.50585714285714,420.3842302973439,161.49177126382298,-0.00019546167756305608
1623543120,10,14.0,2922.635733333333,2925.5264,2920.44,2922.6621333333333,0.317272,2922.5528536279994,0.002245670358287599
1623543120,13,149.0,0.06789860000000002,0.067912,0.067857,0.06787939999999999,1333799.047662721,0.06788499187244952,0.0016423691414546582
1623543120,12,196.0,0.32551800000000003,0.325701,0.32511599999999996,0.3253028333333334,201556.9413241269,0.3253688341696029,-0.004500876318418399
1623543120,11,34.0,241.905,242.11,241.15,241.7825,189.86952301,241.61057858007905,-0.0005474891213413666
1623543180,3,1862.0,1.4687296666666667,1.4695,1.460028,1.4636951666666669,929381.8476498028,1.4642342373332033,0.0009457285505211175
1623543180,2,430.0,576.96,577.36,575.39,575.5933333333332,268.47251624614967,576.0610834159778,8.970115048945182e-05
1623543180,0,727.0,342.2134999999999,342.26,341.03,341.462,1237.0677000000005,341.6826295882176,-0.001267295588290973
1623543180,1,1862.0,35463.806813072864,35470.06,35416.6,35434.990231687145,71.47642259168472,35443.51252879311,0.0007134842213852608
1623543180,4,1267.0,0.3104378,0.3107,0.309888,0.3100908,3501226.821302905,0.3101444655256819,-0.0017025874459828598
1623543180,5,691.0,4.8043,4.808,4.7898,4.7961833333333335,81527.17816087168,4.797760188685563,-0.0002076637423938292
1623543180,7,361.0,54.6299,54.7,54.479,54.57821666666666,1909.9071458384867,54.58757616070573,-0.005251658078625609
1623543180,6,1830.0,2360.7011922371425,2361.82834566,2355.18,2357.3742857142856,960.828955060644,2357.4771863257383,0.001124596991920101
1623543180,8,48.0,0.9872,1.003,0.9705,0.98665,11294.824170806885,0.9866675042507508,0.003340289378543186
1623543180,9,259.0,161.4176666666667,161.54,161.09,161.14416666666668,403.0125105032648,161.26874293174666,-0.000244316380201769
1623543180,10,34.0,2921.242925,2923.1017,2917.29,2919.428925,0.8553629999999999,2919.455130876161,-6.788470041563244e-05
1623543180,13,349.0,0.06785719999999999,0.067892,0.067741,0.0677984,2922878.9961919794,0.06781942572284745,1.1052125507893251e-05
1623543180,12,572.0,0.3250201428571429,0.325305,0.323934,0.3244391428571429,528838.2480267239,0.32469621702502843,-0.0036835210848677577
1623543180,11,117.0,241.692,241.95,241.03,241.416,106.78156333319592,241.54026710712824,0.0010915340549893775
1623543240,3,949.0,1.4641351666666669,1.468548,1.4636,1.4657933333333333,427894.0166213517,1.4656484907542613,0.00013472080422673866
1623543240,2,245.0,575.9066666666666,576.67,575.31,575.9866666666667,325.8864130398275,576.0987181043548,0.0006343921468323632
1623543240,0,284.0,341.8490000000001,342.3,341.46,342.06699999999995,1026.7498020200003,341.89401904111605,-0.0006103428286907686
1623543240,1,1691.0,35440.50714285714,35490.0,35420.21,35461.514285714286,75.47997951342577,35456.8921972947,0.0013698766577107174
1623543240,4,483.0,0.3101935,0.3109,0.31001300000000004,0.31068725,1188435.5949484853,0.3104918077528366,-0.0013597305774635893
1623543240,5,232.0,4.799266666666667,4.8056,4.7955,4.80195,10743.68295709907,4.801467105431624,0.0007405227469346766
1623543240,7,417.0,54.55859999999999,54.702,54.537,54.65750000000001,3318.518160349167,54.6224880599125,-0.006003918428845704
1623543240,6,1531.0,2358.292857142857,2363.01377358,2356.88,2360.700611354285,919.3387951425234,2359.781315321398,0.0010237239702179449
1623543240,8,37.0,0.9869,1.0038,0.9714,0.9879,8359.685688242049,0.9876069647521996,0.0030546904742283338
1623543240,9,272.0,161.2483333333333,161.52,161.02,161.27183333333338,609.2445110253092,161.2721706947201,0.00045364611553989713
1623543240,10,33.0,2920.9666,2924.9756,2920.27,2922.2343,1.3740220000000003,2922.315711847413,-0.0027344397720259206
1623543240,13,218.0,0.06784225,0.0679,0.06779299999999999,0.06786025,1886707.5810093845,0.06785044742867938,-0.0003459418081712684
1623543240,12,231.0,0.3242895,0.325,0.32409299999999996,0.3246153333333333,357228.3567545201,0.3244937984327327,-0.004467979481615216
1623543240,11,38.0,241.27,241.83,241.1,241.35333333333332,25.03750660950251,241.4159015104377,-0.0009489994285554176
1623543300,3,766.0,1.4671495,1.470074,1.4655,1.4691501666666669,359037.89738470275,1.4685009622156928,-0.00047504262368471125
1623543300,2,202.0,576.1674999999998,576.99,575.72,576.6674999999998,188.42163799401985,576.4464141488252,0.0013476964384535606
1623543300,0,305.0,342.2355,342.72,341.72,342.43050000000005,903.7901000000003,342.3092006954946,0.0002700473677679227
1623543300,1,1856.0,35474.16285714286,35530.0,35461.85,35511.80142857143,56.85578676200161,35499.738198036364,0.0010088416218695245
1623543300,4,527.0,0.3107185,0.3113,0.3107,0.31102225,646811.4118304404,0.3109343391545257,-0.0011116544381503568
1623543300,5,209.0,4.805339999999998,4.8136,4.8028,4.809220000000002,15092.760195557219,4.808749934914849,0.0007335627354517762
1623543300,7,386.0,54.666625,54.8092,54.597,54.7394,2559.855601237029,54.71569476183985,-0.006208746660958681
1623543300,6,1607.0,2361.601428571429,2367.1,2360.22,2365.0551165971438,851.1801692403816,2364.323377048738,-0.00013044554102066759
1623543300,8,42.0,0.9883,1.0073,0.9727,0.99135,12844.251616731799,0.9908232120121772,0.004063530430949708
1623543300,9,233.0,161.39683333333338,161.6,161.22,161.51133333333334,464.5962415710877,161.4722239740659,0.0004064416704845312
1623543300,10,8.0,2924.9613000000004,2931.3607,2922.2739,2929.143566666667,0.31630499999999995,2927.2098087420727,-0.0006892551745650843
1623543300,13,149.0,0.06790299999999999,0.067974,0.067856,0.06793049999999999,1393976.7504226838,0.06792413761152524,-0.0004156271902523434
1623543300,12,205.0,0.324939,0.325766,0.3248,0.3254825,291900.58923060296,0.3251189597655143,-0.004232856285822106
1623543300,11,43.0,241.7575,242.16,241.58,242.0475,57.308649305325844,242.04215107657103,0.0012661889754884588
1623543360,3,868.0,1.4692788,1.4725,1.4686,1.4711902,326429.4778460599,1.4706305844512015,-0.000521752547574221
1623543360,2,167.0,576.7719999999998,577.64,576.59,577.034,94.49546232300371,576.9675622806401,0.001980927611616501
1623543360,0,272.0,342.4575,342.89,342.435,342.5325,595.3856999999998,342.59592086130436,0.000344471236651378
